BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
EQDP,2018-01-03,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-03,ГАЗПРОМ ао,GAZP,8,2894.58,131.46,131.0,131.99,,131.47,131.99,22,,,,0.0,0.0,0.0,,3,SUR,1.63
TQBR,2018-01-03,ГАЗПРОМ ао,GAZP,13214,1384859815.3,131.03,130.63,132.2,132.2,131.47,132.2,10533920,131.47,131.47,132.2,1384859815.3,1384859815.3,1384859815.3,,3,SUR,1.3
EQDP,2018-01-04,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-04,ГАЗПРОМ ао,GAZP,4,1351.86,135.42,135.03,135.42,,134.98,135.03,10,,,,0.0,0.0,0.0,,3,SUR,2.3
TQBR,2018-01-04,ГАЗПРОМ ао,GAZP,34335,4332522384.4,132.5,132.3,136.2,135.89,134.98,135.89,32096510,134.98,134.98,135.89,4332522384.4,4332522384.4,4332522384.4,,3,SUR,2.79
EQDP,2018-01-05,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-05,ГАЗПРОМ ао,GAZP,1,136.18,136.18,136.18,136.18,,136.43,136.18,1,,,,0.0,0.0,0.0,,3,SUR,0.85
TQBR,2018-01-05,ГАЗПРОМ ао,GAZP,23590,2725954065.9,135.6,135.08,137.12,137.12,136.43,137.12,19981160,136.43,136.43,137.12,2725954065.9,2725954065.9,2725954065.9,,3,SUR,0.91
EQDP,2018-01-09,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-09,ГАЗПРОМ ао,GAZP,13,5300.93,139.01,139.0,140.44,,139.85,139.4,38,,,,0.0,0.0,0.0,,3,SUR,2.36
TQBR,2018-01-09,ГАЗПРОМ ао,GAZP,48830,7341282132.4,138.0,137.6,141.35,140.0,139.85,140.0,52493430,139.85,139.85,140.0,7341282132.4,7341282132.4,7341282132.4,,3,SUR,2.1
EQDP,2018-01-10,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-10,ГАЗПРОМ ао,GAZP,25,8815.75,141.8,141.0,143.35,,141.76,142.81,62,,,,0.0,0.0,0.0,,3,SUR,2.45
TQBR,2018-01-10,ГАЗПРОМ ао,GAZP,48172,7339463567.4,140.49,139.58,143.43,143.43,141.76,143.43,51773200,141.76,141.76,143.43,7339463567.4,7339463567.4,7339463567.4,,3,SUR,2.45
EQDP,2018-01-11,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-11,ГАЗПРОМ ао,GAZP,27,12828.56,144.01,143.55,145.29,,143.94,144.42,89,,,,0.0,0.0,0.0,,3,SUR,1.13
TQBR,2018-01-11,ГАЗПРОМ ао,GAZP,44444,5553410330.4,143.21,142.31,144.8,144.58,143.94,144.58,38582520,143.94,143.94,144.58,5553410330.4,5553410330.4,5553410330.4,,3,SUR,0.8
EQDP,2018-01-12,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-12,ГАЗПРОМ ао,GAZP,14,6293.15,142.74,142.65,143.7,,143.26,143.31,44,,,,0.0,0.0,0.0,,3,SUR,-0.77
TQBR,2018-01-12,ГАЗПРОМ ао,GAZP,36275,5268466178.3,144.21,141.64,144.54,143.99,143.26,143.99,36776240,143.26,143.26,143.99,5268466178.3,5268466178.3,5268466178.3,,3,SUR,-0.41
EQDP,2018-01-15,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-15,ГАЗПРОМ ао,GAZP,14,7705.22,142.61,141.81,143.69,,144.09,143.15,54,,,,0.0,0.0,0.0,,3,SUR,-0.11
TQBR,2018-01-15,ГАЗПРОМ ао,GAZP,32538,4330147048.8,144.32,142.6,145.5,142.99,144.09,142.99,30052200,144.09,144.09,142.99,4330147048.8,4330147048.8,4330147048.8,,3,SUR,-0.69
EQDP,2018-01-16,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-16,ГАЗПРОМ ао,GAZP,12,5030.6,144.01,140.82,144.56,,143.55,144.31,35,,,,0.0,0.0,0.0,,3,SUR,0.81
TQBR,2018-01-16,ГАЗПРОМ ао,GAZP,34705,5309581232.1,143.17,141.89,145.35,145.29,143.55,145.29,36991010,143.54,143.54,145.29,5309581232.1,5309581232.1,5309581232.1,,3,SUR,1.61
EQDP,2018-01-17,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-17,ГАЗПРОМ ао,GAZP,26,13502.36,147.76,146.57,149.27,,146.92,148.09,91,,,,0.0,0.0,0.0,,3,SUR,2.62
TQBR,2018-01-17,ГАЗПРОМ ао,GAZP,61864,9416562875.5,144.51,143.31,149.2,148.7,146.92,148.7,64093180,146.92,146.92,148.7,9416562875.5,9416562875.5,9416562875.5,,3,SUR,2.35
EQDP,2018-01-18,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-18,ГАЗПРОМ ао,GAZP,8,4186.94,149.01,149.01,150.49,,149.35,149.74,28,,,,0.0,0.0,0.0,,3,SUR,1.11
TQBR,2018-01-18,ГАЗПРОМ ао,GAZP,50593,8056348716.0,148.79,148.13,150.35,150.35,149.35,150.35,53941270,149.35,149.35,150.35,8056348716.0,8056348716.0,8056348716.0,,3,SUR,1.11
EQDP,2018-01-19,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-19,ГАЗПРОМ ао,GAZP,14,8921.05,148.25,148.23,149.99,,149.5,149.36,60,,,,0.0,0.0,0.0,,3,SUR,-0.25
TQBR,2018-01-19,ГАЗПРОМ ао,GAZP,36486,5832835325.5,149.82,148.4,151.0,149.13,149.5,149.13,39015810,149.5,149.5,149.13,5832835325.5,5832835325.5,5832835325.5,,3,SUR,-0.81
EQDP,2018-01-22,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-22,ГАЗПРОМ ао,GAZP,17,10156.06,149.28,149.28,150.03,,149.9,149.57,68,,,,0.0,0.0,0.0,,3,SUR,0.14
TQBR,2018-01-22,ГАЗПРОМ ао,GAZP,20743,3410137802.7,149.1,148.85,150.3,150.3,149.9,150.3,22751050,149.89,149.89,150.3,3410137802.7,3410137802.7,3410137802.7,,3,SUR,0.78
EQDP,2018-01-23,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-23,ГАЗПРОМ ао,GAZP,27,9182.79,148.01,147.7,148.98,,149.03,148.5,62,,,,0.0,0.0,0.0,,3,SUR,-0.72
TQBR,2018-01-23,ГАЗПРОМ ао,GAZP,33679,5335826273.2,150.91,147.71,151.65,148.8,149.03,148.8,35791450,149.08,149.08,148.8,5335826273.2,5335826273.2,5335826273.2,,3,SUR,-1.0
EQDP,2018-01-24,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-24,ГАЗПРОМ ао,GAZP,17,5346.95,148.64,148.21,149.45,,148.32,148.81,36,,,,0.0,0.0,0.0,,3,SUR,0.21
TQBR,2018-01-24,ГАЗПРОМ ао,GAZP,28798,3684500851.4,148.59,146.6,149.7,149.7,148.32,149.7,24841860,148.32,148.32,149.7,3684500851.4,3684500851.4,3684500851.4,,3,SUR,0.6
EQDP,2018-01-25,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-25,ГАЗПРОМ ао,GAZP,14,8980.5,149.66,148.71,150.3,,150.23,148.71,60,,,,0.0,0.0,0.0,,3,SUR,-0.07
TQBR,2018-01-25,ГАЗПРОМ ао,GAZP,30105,6303488075.2,150.0,149.27,151.39,149.8,150.23,149.8,41958600,150.23,150.23,149.8,6303488075.2,6303488075.2,6303488075.2,,3,SUR,0.07
EQDP,2018-01-26,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-26,ГАЗПРОМ ао,GAZP,24,7595.31,146.47,145.62,146.98,,147.38,146.8,52,,,,0.0,0.0,0.0,,3,SUR,-1.28
TQBR,2018-01-26,ГАЗПРОМ ао,GAZP,37999,5199495946.1,149.37,146.01,149.55,147.19,147.38,147.19,35282020,147.37,147.37,147.19,5199495946.1,5199495946.1,5199495946.1,,3,SUR,-1.74
EQDP,2018-01-29,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-29,ГАЗПРОМ ао,GAZP,13,7536.55,144.81,144.8,145.89,,145.82,144.8,52,,,,0.0,0.0,0.0,,3,SUR,-1.36
TQBR,2018-01-29,ГАЗПРОМ ао,GAZP,36458,5261335743.0,146.67,144.15,147.29,144.75,145.82,144.75,36079000,145.83,145.83,144.75,5261335743.0,5261335743.0,5261335743.0,,3,SUR,-1.66
EQDP,2018-01-30,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-30,ГАЗПРОМ ао,GAZP,16,5477.99,145.1,143.0,145.7,,144.25,143.21,38,,,,0.0,0.0,0.0,,3,SUR,-1.1
TQBR,2018-01-30,ГАЗПРОМ ао,GAZP,48607,7404097471.2,143.9,142.37,146.43,143.5,144.25,143.5,51325700,144.26,144.26,143.5,7404097471.2,7404097471.2,7404097471.2,,3,SUR,-0.86
EQDP,2018-01-31,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-01-31,ГАЗПРОМ ао,GAZP,16,7747.54,143.61,142.78,144.19,,142.95,143.05,54,,,,0.0,0.0,0.0,,3,SUR,-0.11
TQBR,2018-01-31,ГАЗПРОМ ао,GAZP,39520,6328701844.4,142.98,141.8,144.5,143.36,142.95,143.36,44270320,142.96,142.96,143.36,6328701844.4,6328701844.4,6328701844.4,,3,SUR,-0.1
EQDP,2018-02-01,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-01,ГАЗПРОМ ао,GAZP,18,5640.54,143.41,143.41,145.88,,144.83,145.62,39,,,,0.0,0.0,0.0,,3,SUR,1.8
TQBR,2018-02-01,ГАЗПРОМ ао,GAZP,35102,5433775002.3,143.4,143.13,146.17,145.39,144.83,145.39,37517540,144.83,144.83,145.39,5433775002.3,5433775002.3,5433775002.3,,3,SUR,1.42
EQDP,2018-02-02,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-02,ГАЗПРОМ ао,GAZP,30,10213.49,144.11,143.29,145.47,,144.89,143.29,71,,,,0.0,0.0,0.0,,3,SUR,-1.6
TQBR,2018-02-02,ГАЗПРОМ ао,GAZP,34223,5665003322.5,145.68,142.88,146.78,144.0,144.89,144.0,39088200,144.93,144.93,144.0,5665003322.5,5665003322.5,5665003322.5,,3,SUR,-0.96
EQDP,2018-02-05,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-05,ГАЗПРОМ ао,GAZP,7,3313.16,144.01,143.88,144.69,,144.1,144.69,23,,,,0.0,0.0,0.0,,3,SUR,0.98
TQBR,2018-02-05,ГАЗПРОМ ао,GAZP,28441,4770758477.3,142.87,142.3,145.2,144.53,144.1,144.53,33108270,144.1,144.1,144.53,4770758477.3,4770758477.3,4770758477.3,,3,SUR,0.37
EQDP,2018-02-06,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-06,ГАЗПРОМ ао,GAZP,6,1701.44,141.19,139.34,143.0,,141.92,143.0,12,,,,0.0,0.0,0.0,,3,SUR,-1.17
TQBR,2018-02-06,ГАЗПРОМ ао,GAZP,42974,7389943893.9,141.51,140.4,142.82,141.59,141.92,141.59,52073080,141.91,141.91,141.59,7389943893.9,7389943893.9,7389943893.9,,3,SUR,-2.03
EQDP,2018-02-07,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-07,ГАЗПРОМ ао,GAZP,13,5527.65,141.51,141.51,142.99,,142.25,141.95,39,,,,0.0,0.0,0.0,,3,SUR,-0.73
TQBR,2018-02-07,ГАЗПРОМ ао,GAZP,37589,4686751364.0,142.43,141.0,143.39,141.0,142.25,141.0,32948170,142.25,142.25,141.0,4686751364.0,4686751364.0,4686751364.0,,3,SUR,-0.42
EQDP,2018-02-08,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-08,ГАЗПРОМ ао,GAZP,25,12478.86,139.12,137.43,140.19,,139.05,137.43,90,,,,0.0,0.0,0.0,,3,SUR,-3.18
TQBR,2018-02-08,ГАЗПРОМ ао,GAZP,37559,5939637049.3,140.48,137.14,140.85,137.2,139.05,137.2,42717220,139.05,139.05,137.2,5939637049.3,5939637049.3,5939637049.3,,3,SUR,-2.7
EQDP,2018-02-09,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-09,ГАЗПРОМ ао,GAZP,9,4726.67,135.46,133.73,135.99,,135.01,134.74,35,,,,0.0,0.0,0.0,,3,SUR,-1.96
TQBR,2018-02-09,ГАЗПРОМ ао,GAZP,49156,7212782250.9,135.99,132.8,136.7,135.56,135.01,135.56,53423820,135.01,135.01,135.56,7212782250.9,7212782250.9,7212782250.9,,3,SUR,-1.2
EQDP,2018-02-12,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-12,ГАЗПРОМ ао,GAZP,9,3294.52,137.5,137.0,138.79,,137.09,138.0,24,,,,0.0,0.0,0.0,,3,SUR,2.42
TQBR,2018-02-12,ГАЗПРОМ ао,GAZP,29083,4036057579.8,136.95,136.03,138.1,137.3,137.09,137.3,29441900,137.09,137.09,137.3,4036057579.8,4036057579.8,4036057579.8,,3,SUR,1.28
EQDP,2018-02-13,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-13,ГАЗПРОМ ао,GAZP,12,5971.73,138.32,138.31,139.32,,139.08,139.32,43,,,,0.0,0.0,0.0,,3,SUR,0.96
TQBR,2018-02-13,ГАЗПРОМ ао,GAZP,36005,5068064298.0,138.12,137.45,140.1,139.85,139.08,139.85,36439250,139.08,139.08,139.85,5068064298.0,5068064298.0,5068064298.0,,3,SUR,1.86
EQDP,2018-02-14,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-14,ГАЗПРОМ ао,GAZP,11,4262.6,137.21,137.03,138.35,,138.72,138.35,31,,,,0.0,0.0,0.0,,3,SUR,-0.7
TQBR,2018-02-14,ГАЗПРОМ ао,GAZP,30649,4734351192.6,140.01,137.02,140.57,138.89,138.72,138.89,34125140,138.73,138.73,138.89,4734351192.6,4734351192.6,4734351192.6,,3,SUR,-0.69
EQDP,2018-02-15,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-15,ГАЗПРОМ ао,GAZP,3,1099.82,137.5,137.32,137.5,,138.8,137.32,8,,,,0.0,0.0,0.0,,3,SUR,-0.74
TQBR,2018-02-15,ГАЗПРОМ ао,GAZP,29935,4045050780.3,139.77,137.06,140.99,137.06,138.8,137.06,29141610,138.81,138.81,137.06,4045050780.3,4045050780.3,4045050780.3,,3,SUR,-1.32
EQDP,2018-02-16,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-16,ГАЗПРОМ ао,GAZP,8,3150.25,136.95,136.57,138.29,,138.05,136.72,23,,,,0.0,0.0,0.0,,3,SUR,-0.44
TQBR,2018-02-16,ГАЗПРОМ ао,GAZP,27736,3402472597.4,137.84,136.77,139.49,137.06,138.05,137.06,24646990,138.05,138.05,137.06,3402472597.4,3402472597.4,3402472597.4,,3,SUR,0.0
EQDP,2018-02-19,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-19,ГАЗПРОМ ао,GAZP,7,2912.88,138.0,138.0,139.24,,138.09,139.24,21,,,,0.0,0.0,0.0,,3,SUR,1.84
TQBR,2018-02-19,ГАЗПРОМ ао,GAZP,28428,1996605636.1,137.36,137.13,138.7,138.31,138.09,138.31,14462230,138.06,138.06,138.31,1996605636.1,1996605636.1,1996605636.1,,3,SUR,0.91
EQDP,2018-02-20,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-20,ГАЗПРОМ ао,GAZP,9,3259.04,142.76,141.21,142.76,,142.04,141.59,23,,,,0.0,0.0,0.0,,3,SUR,1.69
TQBR,2018-02-20,ГАЗПРОМ ао,GAZP,61974,8918367759.9,138.78,138.78,144.29,141.32,142.04,141.32,62791120,142.03,142.03,141.32,8918367759.9,8918367759.9,8918367759.9,,3,SUR,2.18
EQDP,2018-02-21,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-21,ГАЗПРОМ ао,GAZP,9,4562.52,142.01,142.0,144.19,,142.41,144.19,32,,,,0.0,0.0,0.0,,3,SUR,1.84
TQBR,2018-02-21,ГАЗПРОМ ао,GAZP,28156,3545756273.1,140.9,140.53,144.0,144.0,142.41,144.0,24899470,142.4,142.4,144.0,3545756273.1,3545756273.1,3545756273.1,,3,SUR,1.9
EQDP,2018-02-22,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-22,ГАЗПРОМ ао,GAZP,4,2171.38,144.31,144.31,145.99,,144.34,145.99,15,,,,0.0,0.0,0.0,,3,SUR,1.25
TQBR,2018-02-22,ГАЗПРОМ ао,GAZP,33556,4314648286.5,143.49,142.63,145.97,145.97,144.34,145.97,29893120,144.34,144.34,145.97,4314648286.5,4314648286.5,4314648286.5,,3,SUR,1.37
EQDP,2018-02-26,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-26,ГАЗПРОМ ао,GAZP,16,7762.14,146.34,146.0,146.9,,147.9,146.64,53,,,,0.0,0.0,0.0,,3,SUR,0.45
TQBR,2018-02-26,ГАЗПРОМ ао,GAZP,39738,5513639852.0,148.5,146.42,149.98,147.0,147.9,147.0,37279400,147.9,147.9,147.0,5513639852.0,5513639852.0,5513639852.0,,3,SUR,0.71
EQDP,2018-02-27,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-27,ГАЗПРОМ ао,GAZP,1,885.48,147.58,147.58,147.58,,146.21,147.58,6,,,,0.0,0.0,0.0,,3,SUR,0.64
TQBR,2018-02-27,ГАЗПРОМ ао,GAZP,27620,3623011761.1,147.2,144.85,147.49,146.5,146.21,146.5,24777520,146.22,146.22,146.5,3623011761.1,3623011761.1,3623011761.1,,3,SUR,-0.34
EQDP,2018-02-28,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-02-28,ГАЗПРОМ ао,GAZP,18,7715.51,142.51,142.5,144.48,,143.61,142.51,54,,,,0.0,0.0,0.0,,3,SUR,-3.44
TQBR,2018-02-28,ГАЗПРОМ ао,GAZP,35324,5210760050.7,145.5,142.25,145.75,143.16,143.61,143.16,36284260,143.61,143.61,143.16,5210760050.7,5210760050.7,5210760050.7,,3,SUR,-2.28
EQDP,2018-03-01,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-01,ГАЗПРОМ ао,GAZP,14,3645.68,140.11,139.52,141.57,,140.27,140.3,26,,,,0.0,0.0,0.0,,3,SUR,-1.55
TQBR,2018-03-01,ГАЗПРОМ ао,GAZP,57839,6656258920.7,141.0,139.39,142.0,140.1,140.27,140.1,47451210,140.28,140.28,140.1,6656258920.7,6656258920.7,6656258920.7,,3,SUR,-2.14
EQDP,2018-03-02,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-02,ГАЗПРОМ ао,GAZP,5,1803.95,139.99,138.09,139.99,,139.02,138.09,13,,,,0.0,0.0,0.0,,3,SUR,-1.58
TQBR,2018-03-02,ГАЗПРОМ ао,GAZP,39173,3730716293.9,139.65,137.77,140.59,138.57,139.02,138.57,26835570,139.02,139.02,138.57,3730716293.9,3730716293.9,3730716293.9,,3,SUR,-1.09
EQDP,2018-03-05,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-05,ГАЗПРОМ ао,GAZP,8,4239.87,141.98,140.81,141.98,,140.77,140.82,30,,,,0.0,0.0,0.0,,3,SUR,1.98
TQBR,2018-03-05,ГАЗПРОМ ао,GAZP,36035,3273586067.3,138.83,138.57,141.83,141.6,140.77,141.6,23254990,140.77,140.77,141.6,3273586067.3,3273586067.3,3273586067.3,,3,SUR,2.19
EQDP,2018-03-06,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-06,ГАЗПРОМ ао,GAZP,17,7188.1,141.6,139.39,141.65,,142.3,140.24,51,,,,0.0,0.0,0.0,,3,SUR,-0.41
TQBR,2018-03-06,ГАЗПРОМ ао,GAZP,30729,3472610989.2,142.25,140.47,143.49,140.59,142.3,140.59,24404580,142.29,142.29,140.59,3472610989.2,3472610989.2,3472610989.2,,3,SUR,-0.71
EQDP,2018-03-07,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-07,ГАЗПРОМ ао,GAZP,4,1518.17,138.02,138.0,138.1,,138.31,138.01,11,,,,0.0,0.0,0.0,,3,SUR,-1.59
TQBR,2018-03-07,ГАЗПРОМ ао,GAZP,41609,3906497089.0,139.98,137.38,139.98,138.56,138.31,138.56,28244930,138.31,138.31,138.56,3906497089.0,3906497089.0,3906497089.0,,3,SUR,-1.44
EQDP,2018-03-09,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-09,ГАЗПРОМ ао,GAZP,12,3073.16,138.7,138.7,140.37,,139.06,140.37,22,,,,0.0,0.0,0.0,,3,SUR,1.71
TQBR,2018-03-09,ГАЗПРОМ ао,GAZP,17100,1682884613.4,138.88,137.79,139.81,139.81,139.06,139.81,12102430,139.05,139.05,139.81,1682884613.4,1682884613.4,1682884613.4,,3,SUR,0.9
EQDP,2018-03-12,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-12,ГАЗПРОМ ао,GAZP,16,5641.93,140.58,140.57,141.99,,141.22,140.64,40,,,,0.0,0.0,0.0,,3,SUR,0.19
TQBR,2018-03-12,ГАЗПРОМ ао,GAZP,23193,2393114756.2,140.44,140.11,141.96,141.35,141.22,141.35,16945720,141.22,141.22,141.35,2393114756.2,2393114756.2,2393114756.2,,3,SUR,1.1
EQDP,2018-03-13,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-13,ГАЗПРОМ ао,GAZP,5,3413.94,142.0,142.0,142.84,,141.95,142.06,24,,,,0.0,0.0,0.0,,3,SUR,1.01
TQBR,2018-03-13,ГАЗПРОМ ао,GAZP,29171,3253679777.5,141.0,139.95,142.93,142.75,141.95,142.75,22920910,141.95,141.95,142.75,3253679777.5,3253679777.5,3253679777.5,,3,SUR,0.99
EQDP,2018-03-14,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-14,ГАЗПРОМ ао,GAZP,8,6269.06,139.01,138.73,139.99,,140.25,139.2,45,,,,0.0,0.0,0.0,,3,SUR,-2.01
TQBR,2018-03-14,ГАЗПРОМ ао,GAZP,39449,4460228606.1,141.82,138.8,141.98,138.8,140.25,138.8,31802960,140.25,140.25,138.8,4460228606.1,4460228606.1,4460228606.1,,3,SUR,-2.77
EQDP,2018-03-15,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-15,ГАЗПРОМ ао,GAZP,5,2766.14,138.31,136.83,139.49,,139.01,136.83,20,,,,0.0,0.0,0.0,,3,SUR,-1.7
TQBR,2018-03-15,ГАЗПРОМ ао,GAZP,47628,4764250778.6,138.59,138.0,140.06,138.25,139.01,138.25,34272770,139.01,139.01,138.25,4764250778.6,4764250778.6,4764250778.6,,3,SUR,-0.4
EQDP,2018-03-16,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-16,ГАЗПРОМ ао,GAZP,6,2918.47,138.51,138.51,139.52,,139.38,139.52,21,,,,0.0,0.0,0.0,,3,SUR,1.97
TQBR,2018-03-16,ГАЗПРОМ ао,GAZP,39317,5918078559.5,138.66,137.11,141.0,141.0,139.38,141.0,42461100,139.38,139.38,141.0,5918078559.5,5918078559.5,5918078559.5,,3,SUR,1.99
EQDP,2018-03-19,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-19,ГАЗПРОМ ао,GAZP,11,3800.93,140.63,140.07,141.44,,140.57,141.44,27,,,,0.0,0.0,0.0,,3,SUR,1.38
TQBR,2018-03-19,ГАЗПРОМ ао,GAZP,26781,3052939424.6,141.45,139.43,141.77,139.91,140.57,139.91,21717760,140.57,140.57,139.91,3052939424.6,3052939424.6,3052939424.6,,3,SUR,-0.77
EQDP,2018-03-20,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,
SMAL,2018-03-20,ГАЗПРОМ ао,GAZP,15,5390.59,141.6,140.86,142.4,,141.24,142.4,38,,,,0.0,0.0,0.0,,3,SUR,0.68
